timestamp,frame,detection_ms,tracking_ms,total_latency_ms,fps
1771266334.941656,1,39.0932559967041,0.30350685119628906,39.40534591674805,14.20926143620355
1771266334.9563055,2,0.00286102294921875,0.08392333984375,0.09584426879882812,23.53289962773135
1771266335.0075686,3,34.53826904296875,0.08416175842285156,34.628868103027344,22.006638940288013
1771266335.0198274,4,0.0021457672119140625,0.08034706115722656,0.09012222290039062,26.92323838562144
1771266335.067424,5,35.01009941101074,0.08416175842285156,35.10117530822754,25.486071783604057
1771266335.0796955,6,0.0019073486328125,0.07677078247070312,0.08606910705566406,28.793255974133256
1771266335.1256738,7,34.00874137878418,0.08368492126464844,34.10053253173828,27.50986921625324
1771266335.1373785,8,0.0019073486328125,0.07557868957519531,0.08416175842285156,30.045614949367963
1771266335.1831079,9,33.693790435791016,0.0820159912109375,33.782005310058594,28.857485117830397
1771266335.195412,10,0.0019073486328125,0.07867813110351562,0.08606910705566406,30.840311851336057
1771266335.2425141,11,34.097909927368164,0.08058547973632812,34.18564796447754,29.627353259421227
1771266335.25418,12,0.0019073486328125,0.07534027099609375,0.08511543273925781,31.32479569221922
1771266335.30021,13,33.893585205078125,0.07700920104980469,33.97822380065918,30.30372780752675
1771266335.3123975,14,0.0016689300537109375,0.091552734375,0.10013580322265625,31.735618374367327
1771266335.3592536,15,34.148216247558594,0.08392333984375,34.238338470458984,30.736118452743284
1771266335.3710263,16,0.0019073486328125,0.0762939453125,0.08559226989746094,32.00831820174215
1771266335.4175057,17,34.30294990539551,0.09989738464355469,34.409284591674805,31.11919737859688
1771266335.4294434,18,0.002384185791015625,0.07390975952148438,0.09179115295410156,32.240922488518855
1771266335.4776177,19,35.02535820007324,0.08273124694824219,35.115957260131836,31.33274881438325
1771266335.489638,20,0.002384185791015625,0.07915496826171875,0.09059906005859375,32.34322979340467
1771266335.5374672,21,35.5839729309082,0.09012222290039062,35.681724548339844,31.521640435131303
1771266335.5493505,22,0.0026226043701171875,0.07748603820800781,0.087738037109375,32.44386094326076
1771266335.5958884,23,33.78486633300781,0.07843971252441406,33.86974334716797,31.738451632982933
1771266335.607439,24,0.001430511474609375,0.07462501525878906,0.08153915405273438,32.59614869004429
1771266335.6530933,25,33.71739387512207,0.07939338684082031,33.80298614501953,31.974337003686614
1771266335.6648798,26,0.0019073486328125,0.07510185241699219,0.08368492126464844,32.756238069563366
1771266335.7118,27,34.0421199798584,0.08082389831542969,34.130096435546875,32.12138973272407
1771266335.7243726,28,0.0016689300537109375,0.08749961853027344,0.09584426879882812,32.81830797545121
1771266335.77068,29,34.44027900695801,0.08440017700195312,34.5311164855957,32.24134219186325
1771266335.782469,30,0.0016689300537109375,0.07390975952148438,0.08296966552734375,32.91877484687679
1771266335.8296022,31,34.38591957092285,0.091552734375,34.4853401184082,33.78424595468213
1771266335.8423522,32,0.0021457672119140625,0.08463859558105469,0.09393692016601562,33.85726947539835
1771266335.8878534,33,33.82110595703125,0.09751319885253906,33.92434120178223,34.078541797625185
1771266335.8993335,34,0.0016689300537109375,0.07390975952148438,0.08153915405273438,34.10654881217143
1771266335.9463942,35,34.093618392944336,0.08106231689453125,34.18087959289551,34.13062984377322
1771266335.9579592,36,0.0021457672119140625,0.0858306884765625,0.09489059448242188,34.151296485428944
1771266336.0038652,37,34.10816192626953,0.08273124694824219,34.197330474853516,34.16109663778396
1771266336.0162463,38,0.0021457672119140625,0.07605552673339844,0.08416175842285156,34.13644472803511
1771266336.0624042,39,33.735036849975586,0.08487701416015625,33.82706642150879,34.11750734115848
1771266336.0745304,40,0.0016689300537109375,0.1068115234375,0.11539459228515625,34.13972341828305
1771266336.1200814,41,33.87761116027832,0.07867813110351562,33.96344184875488,34.184957589762966
1771266336.1318593,42,0.0016689300537109375,0.07605552673339844,0.08511543273925781,34.18375957154679
1771266336.1788769,43,34.13820266723633,0.07843971252441406,34.223079681396484,34.14306759007085
1771266336.190258,44,0.001430511474609375,0.07104873657226562,0.07796287536621094,34.169028029226496
1771266336.2363572,45,33.82611274719238,0.08130073547363281,33.913373947143555,34.20286356868047
1771266336.2481604,46,0.0019073486328125,0.07581710815429688,0.08440017700195312,34.20239872398582
1771266336.2946463,47,33.823490142822266,0.0820159912109375,33.91265869140625,34.20211052662051
1771266336.306769,48,0.0019073486328125,0.07367134094238281,0.08130073547363281,34.19405226403004
1771266336.3520403,49,33.774614334106445,0.09012222290039062,33.87117385864258,34.307570075671855
1771266336.3638132,50,0.0019073486328125,0.07390975952148438,0.08177757263183594,34.3132863402823
1771266336.4110928,51,34.50584411621094,0.09393692016601562,34.60693359375,34.33960945960108
1771266336.4226763,52,0.001430511474609375,0.07796287536621094,0.087738037109375,34.34827091838796
1771266336.4687917,53,33.79178047180176,0.087738037109375,33.889055252075195,34.368375956554004
1771266336.4803762,54,0.0019073486328125,0.07963180541992188,0.08845329284667969,34.36655493293108
1771266336.527071,55,34.22808647155762,0.08678436279296875,34.32202339172363,34.32727161619752
1771266336.5384357,56,0.0019073486328125,0.07891654968261719,0.08678436279296875,34.34262735082019
1771266336.5848985,57,34.55996513366699,0.0782012939453125,34.64841842651367,34.359995215836236
1771266336.5968328,58,0.0021457672119140625,0.0782012939453125,0.08726119995117188,34.38435103489887
1771266336.643179,59,33.47420692443848,0.08392333984375,33.56480598449707,34.38473627299425
1771266336.6545932,60,0.001430511474609375,0.0782012939453125,0.08535385131835938,34.400350375883114
1771266336.7010381,61,34.63244438171387,0.08749961853027344,34.72757339477539,34.42497065799949
1771266336.713348,62,0.0019073486328125,0.08535385131835938,0.09465217590332031,34.44095126994198
1771266336.759747,63,34.06119346618652,0.07700920104980469,34.14440155029297,34.40694432861145
1771266336.7710886,64,0.0016689300537109375,0.0743865966796875,0.08130073547363281,34.410708059348835
1771266336.8175685,65,34.467458724975586,0.08440017700195312,34.55948829650879,34.43666256240885
1771266336.829212,66,0.0021457672119140625,0.08225440979003906,0.09226799011230469,34.43380715838513
1771266336.8756726,67,33.6909294128418,0.08416175842285156,33.7827205657959,34.41208202620019
1771266336.8878691,68,0.0019073486328125,0.08273124694824219,0.09226799011230469,34.42490473101576
1771266336.9357285,69,36.2856388092041,0.0934600830078125,36.38792037963867,34.3534192443287
1771266336.9478073,70,0.00286102294921875,0.07963180541992188,0.09012222290039062,34.338053859517274
1771266336.996436,71,34.78240966796875,0.08273124694824219,34.87277030944824,34.2331614816427
1771266337.0080101,72,0.0021457672119140625,0.08106231689453125,0.091552734375,34.23937471275377
1771266337.0540447,73,33.925771713256836,0.09322166442871094,34.024953842163086,34.27837295501092
1771266337.0659595,74,0.0019073486328125,0.10275840759277344,0.11277198791503906,34.25762688791936
1771266337.1132023,75,34.46674346923828,0.080108642578125,34.55400466918945,34.21375384577736
1771266337.1246188,76,0.0016689300537109375,0.07152557373046875,0.07939338684082031,34.227872231733805
1771266337.1705158,77,33.753395080566406,0.07915496826171875,33.83922576904297,34.25158417747034
1771266337.1822076,78,0.0019073486328125,0.07581710815429688,0.08487701416015625,34.26948537402016
1771266337.229406,79,34.3019962310791,0.0820159912109375,34.38997268676758,34.19393146545785
1771266337.2408638,80,0.001430511474609375,0.07390975952148438,0.08130073547363281,34.20507640265444
1771266337.2915242,81,38.62619400024414,0.09322166442871094,38.72799873352051,34.07474887197521
1771266337.3030593,82,0.0026226043701171875,0.08058547973632812,0.09036064147949219,34.07431518488079
1771266337.3503876,83,34.40070152282715,0.07843971252441406,34.48605537414551,34.029483590929374
1771266337.3619092,84,0.0011920928955078125,0.09012222290039062,0.09751319885253906,34.03014622003917
1771266337.4081402,85,34.20662879943848,0.08177757263183594,34.295082092285156,34.048129883307965
1771266337.4203343,86,0.0016689300537109375,0.08535385131835938,0.09465217590332031,34.02226076705417
1771266337.46722,87,34.913063049316406,0.0820159912109375,35.001516342163086,34.000803616761814
1771266337.4785037,88,0.0016689300537109375,0.0705718994140625,0.07748603820800781,34.02483670911576
1771266337.5241578,89,33.92529487609863,0.08440017700195312,34.01660919189453,34.052930580573644
1771266337.5357778,90,0.0019073486328125,0.07534027099609375,0.08416175842285156,34.042114797642384
1771266337.583053,91,34.393310546875,0.08535385131835938,34.485578536987305,34.013744535880654
1771266337.5954158,92,0.0019073486328125,0.07915496826171875,0.08845329284667969,34.01348709205764
1771266337.641469,93,33.66684913635254,0.07700920104980469,33.74934196472168,34.02432148949857
1771266337.6528704,94,0.0011920928955078125,0.0705718994140625,0.07748603820800781,34.02392588502575
1771266337.6993575,95,33.94198417663574,0.07772445678710938,34.027099609375,34.021221300899704
1771266337.710828,96,0.0019073486328125,0.07557868957519531,0.08344650268554688,34.02915228605133
1771266337.7565417,97,33.916473388671875,0.08082389831542969,34.003257751464844,34.05637759728045
1771266337.7683468,98,0.0016689300537109375,0.07414817810058594,0.0820159912109375,34.06608644989803
1771266337.8148992,99,33.93149375915527,0.08511543273925781,34.02256965637207,34.12132829785094
1771266337.826781,100,0.0016689300537109375,0.08320808410644531,0.09059906005859375,34.13141677428595
1771266337.8724642,101,33.65468978881836,0.08249282836914062,33.74314308166504,34.24490051409894
1771266337.884017,102,0.0016689300537109375,0.07700920104980469,0.08511543273925781,34.24572068381968
1771266337.9306116,103,33.881187438964844,0.07987022399902344,33.96868705749512,34.22508858248173
1771266337.942088,104,0.001430511474609375,0.07152557373046875,0.07796287536621094,34.24207682111132
1771266337.9885418,105,34.64651107788086,0.07915496826171875,34.73186492919922,34.27170683717571
1771266338.0004208,106,0.002384185791015625,0.07581710815429688,0.0858306884765625,34.25572432320446
1771266338.0463793,107,33.461570739746094,0.08559226989746094,33.554792404174805,34.25185456184649
1771266338.057826,108,0.0019073486328125,0.07152557373046875,0.07987022399902344,34.26128338987315
1771266338.103512,109,33.57720375061035,0.0782012939453125,33.66279602050781,34.320680079546634
1771266338.1158845,110,0.0021457672119140625,0.07653236389160156,0.08606910705566406,34.286928803783006
1771266338.1627467,111,34.35850143432617,0.08106231689453125,34.446001052856445,34.432874307226136
1771266338.1742764,112,0.0016689300537109375,0.08058547973632812,0.08916854858398438,34.43376946644935
1771266338.21974,113,33.609628677368164,0.08153915405273438,33.69760513305664,34.508599373833064
1771266338.2315273,114,0.0016689300537109375,0.08463859558105469,0.09322166442871094,34.499875796288364
1771266338.2775412,115,33.44392776489258,0.0782012939453125,33.52832794189453,34.50693379492816
1771266338.2887797,116,0.0016689300537109375,0.07462501525878906,0.08249282836914062,34.53898653455954
1771266338.3346233,117,34.101009368896484,0.07867813110351562,34.186601638793945,34.58534267159691
1771266338.3460429,118,0.0019073486328125,0.0762939453125,0.08559226989746094,34.58093239728088
1771266338.3921595,119,33.637285232543945,0.07915496826171875,33.722877502441406,34.56245759662476
1771266338.4033206,120,0.0016689300537109375,0.07081031799316406,0.07796287536621094,34.58141709223846
1771266338.4499109,121,34.600257873535156,0.07963180541992188,34.68680381774902,34.60750611060673
1771266338.4624588,122,0.0019073486328125,0.07224082946777344,0.08058547973632812,34.59409050831922
